smiles,title,cid
CC(=O)NC1=CC=CC=C1,Acetanilide,904.0
Cl.NC(=N)NC(=N)NCCC1=CC=CC=C1,Phenformin hydrochloride,13266.0
[H][C@]1(O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]([C@H]1O)N(C)C,"(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-6-[(2R,3R,4S,6R)-4-(Dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione",6713919.0
[Cl-].[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,,
O[C@H]([C@@H](O)C(O)=O)C(O)=O.CC(C)N(CC[C@H](C1=CC=CC=C1)C1=CC(C)=CC=C1O)C(C)C,Detrol,443878.0
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(/Cl)C1=CC=CC=C1)\C1=CC=CC=C1,Clomiphene citrate,3033832.0
O.[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C([O-])=O,Cloxapen,23675743.0
OC(=O)C1=CC=CN=C1,Nicotinic acid,938.0
[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Cortisone acetate,5745.0
Cl.CC(C)NCC(O)C1=CC=C(O)C(O)=C1,Isoproterenol hydrochloride,5807.0
CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,Rosiglitazone,77999.0
COC1=CC(NC2=NC=C(F)C(NC3=CC=C4OC(C)(C)C(=O)N(COP(O)(O)=O)C4=N3)=N2)=CC(OC)=C1OC,Fostamatinib,11671467.0
CC1=NN(C(=O)C1)C1=CC=CC=C1,Edaravone,4021.0
[H][C@]12CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,Dolutegravir,54726191.0
CC1=CC=C(C=C1)S([O-])(=O)=O.CCOCC(O)COC1=CC=C(NC(=O)CC[S+](C)C)C=C1,Suplatast Tosilate,71773.0
CS(O)(=O)=O.O=C(NC1=CC=C(C=C1)C1(CCCC1)C#N)C1=CC=CN=C1NCC1=CC=NC=C1,Apatinib Mesylate,45139106.0
[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Fluocinonide,9642.0
COC1=CC(\C=C\C(\O)=C\C(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,"(1E,4Z,6E)-5-Hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,4,6-trien-3-one",5281767.0
[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Prednisolone acetate,5834.0
COC(=O)\C=C\C(=O)OC,Dimethyl fumarate,637568.0
CCC(C)(OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(OC(C)(CC)C(O)=O)C=C1)C(O)=O,Clinofibrate,2787.0
CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1,Trametinib,11707110.0
CC(C)(OC1=CC=C(C=C1)C1CC1(Cl)Cl)C(O)=O,Ciprofibrate,2763.0
[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C([O-])=O,Amoxicillin sodium,23663126.0
OC(=O)\C=C/C(O)=O.CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,Brompheniramine maleate,5281067.0
COC1=CC=CC=C1OCCNCC(O)COC1=C2C(NC3=C2C=CC=C3)=CC=C1,Carvedilol,2585.0
Cl.[H][C@](O)(CNC)C1=CC(O)=CC=C1,[(2R)-2-Hydroxy-2-(3-hydroxyphenyl)ethyl]-methylazanium;chloride,441279.0
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,Medroxyprogesterone acetate,6279.0
Cl.CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2,Ropinirole hydrochloride,68727.0
Cl.NCC(O)C1=CC=C(O)C=C1,1-(4-Hydroxyphenyl)-2-aminoethanol hydrochloride,20592.0
COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,Dacomitinib,11511120.0
CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1,Linagliptin,10096344.0
OC(=O)CSCC(=O)NC1CCSC1=O,Erdosteine,65632.0
[Ca++].CC(C([O-])=O)C1=CC(OC2=CC=CC=C2)=CC=C1.CC(C([O-])=O)C1=CC(OC2=CC=CC=C2)=CC=C1,Calcium 2-(3-phenoxyphenyl)propionate,64746.0
CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(=O)OCC1=C(C)OC(=O)O1)C(C)(C)O,Olmesartan medoxomil,130881.0
CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Pramipexole,119570.0
Cl.NC1=NC=NC2=C1N=CN2,Adenine hydrochloride,76219.0
Cl.COC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)O[C@@H]1CCCN(CC2=CC=CC=C2)C1,Benidipine hydrochloride,656667.0
NC1=CC(C(Cl)=C(Cl)Cl)=C(C=C1S(N)(=O)=O)S(N)(=O)=O,Clorsulon,43231.0
[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Fluticasone propionate,444036.0
OC(=O)\C=C\C(O)=O.COC1=CC=C(C[C@H](C)NC[C@@H](O)C2=CC=C(O)C(NC=O)=C2)C=C1.COC1=CC=C(C[C@H](C)NC[C@@H](O)C2=CC=C(O)C(NC=O)=C2)C=C1,Formoterol hemifumarate,9832292.0
OC(=O)\C=C\C(O)=O.CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=C1C=CC=C2,Ketotifen fumarate,5282408.0
CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(\C=C\C(=O)OC(C)(C)C)C=CC=C1)C(=O)OCC,Lacidipine,5311217.0
CN1CCN2C(C1)C1=C(CC3=C2N=CC=C3)C=CC=C1,Mirtazapine,4205.0
[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Mometasone furoate,441336.0
OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,Pidotimod,65944.0
Cl.CC1=C(O)C(CO)=C(CO)C=N1,Pyridoxine hydrochloride,6019.0
Cl.CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Tetracaine hydrochloride,8695.0
Cl.COC1=CC=CC=C1N1CCN(CCCNC2=CC(=O)N(C)C(=O)N2C)CC1,Urapidil hydrochloride,167980.0
CCCS(=O)C1=CC2=C(C=C1)N=C(NC(=O)OC)N2,Albendazole oxide,83969.0
COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O,Aspartame,134601.0
C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,Bifonazole,2378.0
O[N+]([O-])=O.ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1,Butoconazole nitrate,47471.0
NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,Ganciclovir,135398740.0
CS(O)(=O)=O.CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1,Phentolamine mesylate,91430.0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,Uridine,6029.0
O.O.C[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,Enalaprilat dihydrate,6917719.0
[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=C(O)C=C1)C(O)=O,Cefoperazone,44187.0
COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,Acemetacin,1981.0
[H][C@@]12C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(O)=O)[C@]([H])(CC(O[C@]4([H])O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)\C=C\C=C\C=C\C=C\C[C@@H](C)OC(=O)\C=C\[C@H]1O2)O3,"(1R,3S,5R,7R,8E,12R,14E,16E,18E,20E,24S,25R,26S)-22-[(2R,3S,4S,5S,6R)-4-Amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,26-trihydroxy-12-methyl-10-oxo-6,11,28-trioxatricyclo[22.3.1.05,7]octacosa-8,14,16,18,20-pentaene-25-carboxylic acid",90489753.0
[H][C@]12C[C@@H](O[C@@]3([H])O[C@@H](C)[C@H](O)[C@@H](N)[C@H]3O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2,Nystatin,44424838.0
Cl.COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,"1-[3-(2,4,6-Trimethoxybenzoyl)propyl]pyrrolidinium chloride",37170.0
[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@]([H])(O)C[C@]2(C)[C@@]1(OC(=O)CC)C(=O)CCl,Clobetasol propionate,32798.0
OC(=O)C1=NN(CC2=C(Cl)C=C(Cl)C=C2)C2=CC=CC=C12,Lonidamine,39562.0
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,Levothyroxine,5819.0
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,Miglitol,441314.0
CCOC1=CC=C(NC(C)=O)C=C1,Phenacetin,4754.0
CCC1=CC=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1,Pioglitazone,4829.0
Cl.[H][C@]12C[C@@]3([H])[C@]([H])(N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C(O)C=CC=C1[C@@]2(C)O,,
CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,Thiamphenicol,27200.0
CC1=C(Cl)C=CC=C1NC1=C(C=CC=C1)C(O)=O,Tolfenamic acid,610479.0
CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2,Tolvaptan,216237.0
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Zidovudine,35370.0
[H][C@]12CC=C(CO)[C@@]1([H])[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC=C2C(=O)OC,Geniposide,107848.0
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,Gliclazide,3475.0
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,Idebenone,3686.0
[H][C@@]12C[C@@]3(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@]1(COC(=O)C1=CC=CC=C1)[C@@]1([H])O[C@]2(O)C[C@]3(C)O1,Paeoniflorin,442534.0
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=C(C[C@H]1C(O)=O)C=CC=C2,Quinapril hydrochloride,54891.0
[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC=C(CC2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3C2CC2=CC=C(OC)C(OC)=C2)C=C1OC,Atracurium besylate,47320.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,Captopril,44093.0
Cl.CN1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,Cyproheptadine hydrochloride,13770.0
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)[C@@H]3C[C@@H]3[C@]12C,Cyproterone acetate,9880.0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cytidine,6175.0
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,Doxifluridine,18343.0
OC1=CC(=O)NC=C1Cl,Gimeracil,54679224.0
Cl.CC12CC3CC(C)(C1)CC(N)(C3)C2,Memantine hydrochloride,181458.0
O[C@H]([C@@H](O)C(O)=O)C(O)=O.COCCC1=CC=C(OCC(O)CNC(C)C)C=C1.COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,Metoprolol tartrate,441308.0
CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,Nimesulide,4495.0
O.[H][C@](O)(C(O)=O)[C@@]([H])(O)C(O)=O.[H][C@](O)(CN)C1=CC(O)=C(O)C=C1,Norepinephrine bitartrate,3047796.0
OC(=O)CC(O)(CC(O)=O)C(O)=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,2-Dimethylaminoethyl-2-methyl-benzhydryl ether citrate,20846.0
O.O.[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,,
Cl.CCC1=CC=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1,Pioglitazone hydrochloride,60560.0
CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,Pramiracetam,51712.0
ClC1=C(COC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=CS1,Tioconazole,5482.0
Cl.CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1N=C(N)NC2=O,Valacyclovir hydrochloride,135398741.0
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,Enoxacin,3229.0
COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,Avobenzone,51040.0
CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC=C2N=CN=C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)C2=C1,Lapatinib,208908.0
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,Pacerone,29770.0
CS(O)(=O)=O.CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,Pefloxacin mesylate,119525.0
CC1=C(CC2=CC=C(S2)C2=CC=C(F)C=C2)C=C(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Canagliflozin,24812758.0
CCN1C[C@H](C)N2C(=C(O)C3=C2C(=NN(CC2=CC=C(F)C(Cl)=C2)C3=O)C(=O)NC)C1=O,MK-2048,54698642.0
CCN(C(=O)C1=C(O)C2=C(C=CC=C2Cl)N(C)C1=O)C1=CC=CC=C1,Laquinimod,54677946.0
C[C@@H]1CCN(C[C@@H]1N(C)C1=C2C=CNC2=NC=N1)C(=O)CC#N,Tofacitinib,9926791.0
CCN1C2=C(N(C)C(\C=C\C3=CC=C(OC)C(OC)=C3)=N2)C(=O)N(CC)C1=O,Istradefylline,5311037.0
CCOC(=O)N1[C@H](CC)C[C@H](N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(=O)OC)C2=C1C=CC(=C2)C(F)(F)F,Torcetrapib,159325.0
NCCO.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,Ciclopirox olamine,38911.0
CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Cl)C=C1,Rimonabant,104850.0
[H][C@@]12C[C@H](OC)[C@@]3(C)C(=O)[C@H](OC)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,Cabazitaxel,9854073.0
CCCCOC1=CC=C(CC(=O)NO)C=C1,Bufexamac,2466.0
NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,Lamotrigine,3878.0
Cl.CNCC(O)C1=CC=C(O)C=C1,4-Hydroxy-alpha-((methylamino)methyl)benzyl alcohol hydrochloride,22302.0
CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,Aminoglutethimide,2145.0
COC(=O)CCC1=C(C)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CCC(O)=O)=C4C)/C1=CC=C([C@@H](C(=O)OC)[C@@]31C)C(=O)OC,Visudyne,5362420.0
OS(O)(=O)=O.COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=NC=CC=C1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,Atazanavir sulfate,158550.0
CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1,Dabrafenib,44462760.0
CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F,Alpelisib,56649450.0
OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,Vildagliptin,6918537.0
[Na+].[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC([O-])=O)OC(=O)[C@@H](C)CC,Pravastatin sodium,16759173.0
Cl.[H][C@@]1(C[C@H](N)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(C)=O,Daunorubicin hydrochloride,62770.0
O=C1N(C2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2,Thalidomide,5426.0
[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,Finasteride,57363.0
OC(=O)\C=C\C(O)=O.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,Bisoprolol fumarate,6917733.0
CN(C)\N=N\C1=C(N=CN1)C(N)=O,Dacarbazine,2942.0
O.NC1=NC(=O)C2=C(N1)N(C=N2)C1C[C@H](O)[C@@H](CO)C1=C,"2-Amino-9-[(3R,4S)-4-hydroxy-3-(hydroxymethyl)-2-methylidenecyclopentyl]-1H-purin-6-one;hydrate",135616735.0
NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,Rufinamide,129228.0
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,Precose,444254.0
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,Lidocaine,3676.0
O.[Br-].[H][C@]12C[C@@H](C[C@]([H])([C@H]3O[C@@H]13)[N+]2(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,,
OC1=CC=C2SC(=O)OC2=C1,Tioxolone,72139.0
Cl.CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,Betaxolol hydrochloride,107952.0
[NaH].OC(=O)C1=CC=CC=C1O,,
CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1,Sulfamerazine,5325.0
CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,Sulfamethazine,5327.0
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,Trimethoprim,5578.0
CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,Entacapone,5281081.0
[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],Estradiol valerate,13791.0
Cl.CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,Articaine hydrochloride,32169.0
COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O,Gliquidone,91610.0
Cl.CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=C2C=CC=CC2=CC=C1,Butenafine hydrochloride,443867.0
Cl.CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,Mepivacaine hydrochloride,66070.0
O[C@H]([C@@H](O)C(O)=O)C(O)=O.[H][C@@]1(C[C@@](C)(O)[C@@H](O)[C@H](C)O1)O[C@@H]1[C@@H](C)O[C@@]([H])(O[C@H]2[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@H](CO[C@@H]3O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]3OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]2C)[C@H](O)[C@H]1N(C)C,Pharmasin,60196281.0
CS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(C1=CC=CC=C1)C1=CC=CC=C1,,
Cl.Cl.CNCCC1=NC=CC=C1,Betahistine dihydrochloride,68643.0
CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,Brinzolamide,68844.0
[Na+].[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C([O-])=O)C1=CC=CC=C1)C([O-])=O,Carbenicillin disodium,20933.0
Br.CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,Eletriptan hydrobromide,656631.0
CC1CCC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2,Flumequine,3374.0
[NaH].[NaH].CC1(C)SC2C(NC(=O)[C@H](C(O)=O)C3=CSC=C3)C(=O)N2C1C(O)=O,,
[NaH].CC1(C)SC2C(NC(=O)[C@H](NC(=O)N3CCNC3=O)C3=CC=CC=C3)C(=O)N2C1C(O)=O,,
Cl.Cl.CN1CCN(CCCN2C3=CC(=CC=C3SC3=C2C=CC=C3)C(F)(F)F)CC1,Trifluoperazine dihydrochloride,66064.0
Cl.CCC1(CCCCN(C)C1)C1=CC(O)=CC=C1,Meptazinol hydrochloride,65483.0
Cl.CNCC(=O)C1=CC(O)=C(O)C=C1,Adrenalone hydrochloride,66136.0
CS(O)(=O)=O.[H][C@@]1(CNCCO1)[C@H](OC1=C(OCC)C=CC=C1)C1=CC=CC=C1,Reboxetine mesylate,127150.0
CC(=O)OC1=CC(=CC=C1C(O)=O)C(F)(F)F,Triflusal,9458.0
Cl.CC1=CC=CC(C)=C1NC1=NCCCS1,Xylazine hydrochloride,68554.0
[H][C@@]12CN3CCC4=C(NC5=CC=CC=C45)[C@](C1)(C(=O)OC)[C@@]3([H])C(CC)=C2,Catharanthine,5458190.0
Cl.CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Fexofenadine hydrochloride,63002.0
ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,Moclobemide,4235.0
CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CN=C(C#N)C(=C1)C(F)(F)F,Apalutamide,24872560.0
OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,Ascorbic acid,54670067.0
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,Sulfathiazole,5340.0
CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,Carfilzomib,11556711.0
CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,Rofecoxib,5090.0
OC(=O)\C=C/C(O)=O.COC1=CC(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC,Cinepazide maleate,5282458.0
OC1=CC=C(C=C1)[C@H]1COC2=CC(O)=CC=C2C1,Equol,91469.0
[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC,Otilonium Bromide,72092.0
O.COC1=CC=CC=C1OC1=C(OCCO)N=C(N=C1NS(=O)(=O)C1=CC=C(C=C1)C(C)(C)C)C1=NC=CC=N1,Bosentan hydrate,185462.0
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1,Alverine citrate,21718.0
CC(C)OC(=O)C1=C(C)NC(N)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC1CN(C1)C(C1=CC=CC=C1)C1=CC=CC=C1,Azelnidipine,65948.0
Cl.Cl.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,"2,4,11,13-TEtraazatetradecanamide, 14-[(4-chlorophenyl)amino]-3,12,14-triimino",62517.0
CCNCC.OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Diclofenac diethylamine,115087.0
[K+].[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Diclofenac potassium,23667642.0
Cl.CNC[C@H](O)C1=CC=C(O)C(O)=C1,Epinephrine hydrochloride,441411.0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,Inosine,135398641.0
