smiles	cid
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O	9823820
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c1ccccc1	65866
C(c1ccccc1)n1c(nc2ccccc12)N1CCNCC1	65997
CCc1nn(CCO)c(CC)c1Oc1cc(cc(c1)C#N)C#N	16739244
OC(=O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12	53465279
C[C@]12OC(C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13	9932888
OC(=O)c1ccc(NC(=O)CCn2cnc3c(O)ncnc23)cc1	135409548
COc1cccc(c1)N1CCN(CC1)C1=Nc2c(F)cccc2[C@H](CC(O)=O)N1c1cc(ccc1OC)C(F)(F)F	45138674
CCOC(=O)CSCCC1NC(CS1)C(O)=O	68707
N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1	3902
CN(C)c1ccc2Nc3ccc(cc3Sc2c1)N(C)C	164695
Nc1nc(=O)c2N(C=O)C(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1	135403648
COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C	7016877
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1	657181
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1	123600
Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1	5359371
C1CN2C[C@@H](N=C2S1)c1ccccc1	26879
CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N1CCCC1=O)C#N	93504
CC[C@H](N1CCCC1=O)C(N)=O	5284583
CN1CC2CCCC(C1)C2OC(=O)C(O)(C1CCCC1)c1ccccc1	9821970
CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1	60657
CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12	39468
CC(C)(C)NC[C@@H](O)COc1cccc2C(=O)CCCc12	5460339
CC(C)(C)NCC(O)COc1cccc2C(=O)CCCc12	3914
C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1	
C[N+](C)(C)C[C@H](O)CC(O)=O	10918
CCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C	157837
OC(=O)COCCN1CCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1	1549000
N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O	6047
OC[C@@H](O)CN1CCN(CC1)c1ccccc1	65859
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O	149096
CC(C)=CCC[C@](C)(O)[C@H]1CCC(C)=CC1	442343
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	16666
CC(C)C1CCC(C)CC1O	1254
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1	72287
C(C1CN2CCC1CC2)N1c2ccccc2Sc2ccccc12	4066
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1	164739
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	13109
CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c1ccccc1	15330
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1	3033825
CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O	688272
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O	5819
CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br	9906875
Cc1cc(ccn1)-c1ncc(CC(=O)Nc2ccc(cn2)-c2cnccn2)cc1C	46926973
COC(=O)NC(C)CNc1nccc(n1)-c1cn(nc1-c1cc(Cl)cc(NS(C)(=O)=O)c1F)C(C)C	70311789
Cc1cc2sc(NC(=O)Cc3ccccc3)nc2cc1Cl	851474
Clc1cccc(c1)C(c1ccc2nc[nH]c2c1)n1ccnc1	60652
NC(=O)N1c2ccccc2CC(O)c2ccccc12	114709
COc1cc(O)c(cc1C=CC(=O)c1ccc(O)cc1)C(C)(C)C=C	3923
CC1(C)Cc2c(c(c(CC(O)=O)n2C1)-c1ccc(Cl)cc1)-c1ccccc1	133021
CNC(=N)NC(=O)Nc1c(C)cccc1C	47510
CCN(CC)CC(=O)Nc1c(C)cccc1C	3676
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	3926
CCC\C=C1OC(=O)C2=C/1CCC=C2	529865
CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O	6438378
CC(C)C(=O)Nc1ncc(s1)-c1cc(nn1-c1c(Cl)cccc1Cl)C(F)F	56965901
CC1(C)O[C@H]2CC(=O)OC[C@@]22[C@H]1CC(=O)[C@]1(C)[C@@H]2CC[C@@]2(C)[C@@H](OC(=O)[C@H]3O[C@@]123)c1ccoc1	179651
C[C@@H](O)C1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CSSC[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(O)=O)NC3=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N2	92044408
CC#CCn1c(nc2n(C)c(=O)n(Cc3nc(C)c4ccccc4n3)c(=O)c12)N1CCC[C@@H](N)C1	10096344
CC(C)=CCCC(C)(O)C=C	6549
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]1O	5388973
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H]([C@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	5702079
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	
CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1	441401
Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1	11485656
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O	5280450
O=C1N(c2ccccc2C1(Cc1ccncc1)Cc1ccncc1)c1ccccc1	3932
Nc1c[n+](no1)N1CCOCC1	65388
C[C@@]1(O)C[C@@H](C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12	
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O	5920
N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O	71212
NC(=O)CCCCC1CCSS1	863
CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(O)=O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(O)=O)NC(=O)C(C)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(N)=N)C(=O)NCC(=O)NC(CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O	91978180
COc1cccc(n1)N(C)C(=S)Oc1ccc2CCCCc2c1	3936
CS(=O)(=O)Oc1ccc2c(NC(N)=O)c(oc2c1)C(=O)c1ccc(Cl)cc1Cl	6433118
Nc1ccc(cc1)C(=O)OCC(O)CO	8692
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O	5362119
CC(O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O	57782
CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	28864
CC(=O)CC(O)=O	96
[Li].[Li].[Li].OC(=O)CC(O)(CC(O)=O)C(O)=O	129009953
C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	73707448
CCNCCS(=O)(=O)NC[C@]1(SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C)c1ccccc1	25167017
Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc23)c(Cl)c1	172997
OCCNC(=O)c1cc(cc(c1)C(=O)NCCO)C(=O)NCCO	2054170
CCC(C)C(N)C(=O)NCCN1CCOCC1	11959372
CC1(C)CC(CC(C)(C)N1)Oc1ccc(nn1)-c1ccc(cc1O)-c1cn[nH]c1	135565042
Cc1cc(C)cc(c1)C(=O)NOCCCCCC(=O)NO	71520717
CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1	101616
CN1C(CC(O)c2ccccc2)CCCC1CC(=O)c1ccccc1	3945
CCOC(=O)Nc1nc2ccccc2[nH]1	22752
OC(=O)c1ccccc1Nc1cc(Cl)ccc1C(O)=O	3946
OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N	44564
Cc1nc[nH]c1-c1ccc(Cl)cc1	71967
CN(CCCN1c2ccccc2CCc2ccccc12)CC(=O)c1ccc(Cl)cc1	3947
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1	30668
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12	3948
Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1	3025944
COc1ccc(CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)c(OC)c1OC	3949
Nc1nc(O)c2C[C@@H](CCc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2n1	135413518
FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)c2ccccc2-c2ccc(cc2)C(F)(F)F)c2ccccc2-c2ccccc12	9853053
[O-][N+]N(CCCl)C(=O)NC1CCCCC1	3950
NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2c3ncc(Br)cc3CCc3cc(Cl)cc(Br)c23)CC1	148195
OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12	39562
CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1	3955
CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)Cc1ccccc1	92727
N[C@@H](C(=O)NC1C2CCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1	60747
N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1	5284585
CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12	3957
OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O	3958
C[C@H]1CNCCc2ccc(Cl)cc12	11658860
Cl\C(=C/n1cncn1)c1ccc(Cl)cc1Cl	3034012
CN(C(C)=O)c1cc(ccc1F)-c1ccnc2c(cnn12)C(=O)c1cccs1	12004146
CCCCCN(CCCCC)C(=O)C(CCC(O)=O)NC(=O)c1ccc(Cl)c(Cl)c1	3960
C[C@H]1Oc2cc(cnc2N)-c2c(CN(C)C(=O)c3ccc(F)cc13)nn(C)c2C#N	71731823
CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O	17756939
CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1	3961
Cc1c(F)cc(cc1-c1ccc(cn1)C(=O)NCC(C)(C)C)C(=O)NC1CC1	11552706
CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl	444025
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12	53232
CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12	3964
CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(O)=O	123664
O[C@H]1CCN(C1)C(=O)Nc1cnn2ccc(nc12)N1CCC[C@@H]1c1cc(F)ccc1F	46188928
CC(C(O)=O)c1ccc(CC2CCCC2=O)cc1	3965
C[C@@H](CN1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(Cl)c1)Nc1ncnc2c(C)csc12	24882686
COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)C(=O)N1CCC(CC1)N1CCN(C)CC1	46843906
CC(C)NC(=O)c1ccc(cn1)C#Cc1ccncc1	72551298
N=C(Nc1ccccc1)c1cccs1	10219864
CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O	5280492
CC(C)(C)CC(=O)Nc1c(F)cc(cc1F)C(=O)\N=c1/sccn1COP(O)(O)=O	11947802
CCCCC(F)(F)C(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O	9800568
CNC(=O)c1cccc2cc(ccc12)Oc1ccnc2cc(OCC3(N)CC3)c(OC)cc12	25031915
Nc1nc(SCc2ncc[nH]2)c(C#N)c(-c2ccc(O)cc2)c1C#N	135543624
FC(C(F)(F)F)C(F)(F)Oc1cc(Cl)c(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl	71777
Clc1ccc([C@@H]2CS\C(S2)=C(\C#N)n2ccnc2)c(Cl)c1	3003141
Cc1ccc(NC(=O)C2(CC2)c2ccc3OC(F)(F)Oc3c2)nc1-c1cccc(c1)C(O)=O	16678941
CN1CCN2[C@H]3CCN(CCCC(=O)c4ccc(F)cc4)C[C@H]3c3cccc1c23	21302490
CCCCN(CCCC)CC(O)c1cc(Cl)cc2\C(=C/c3ccc(Cl)cc3)c3cc(Cl)ccc3-c12	6437380
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(O)=O)c1	151166
O=C1CCCC2C3CC(CN12)[C@@H]1CCCCN1C3	6708718
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)c1nsc2ccccc12	213046
CC(\C=C\C=C(C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C	5281243
Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1	5280445
CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12	122162
COc1cccc(c1)-c1ccc(cc1)[C@@H](Oc1cc(nc(N)n1)-c1ccc(C[C@H](N)C(O)=O)cc1)C(F)(F)F	23633604
CN(C)C(=O)Oc1cccc(NC(=O)C2(CN)CCN(CC2)c2ncnc3[nH]cc(C)c23)c1	56962369
Fc1ccc(cc1)-c1n(Cc2ccc(F)cc2Cl)nc2c(cccc12)C(F)(F)F	16734800
CC(CNS(=O)(=O)C(C)C)c1ccc(cc1)-c1ccc(cc1)C#N	9928016
Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1	10029385
C(CN1CCOCC1)Oc1ccc2c(ccnc2c1)-c1c(nn2CCCc12)-c1ccccn1	11655119
N[C@]1(CS(=O)(=O)[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O	9834591
OC(=O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1	127894
Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O	10090485
CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1	11507802
CC(C)(C)Cn1c(N)nc2ccc(nc12)-c1[nH]c(nc1-c1ccc(F)cc1)C(C)(C)C	11539025
COc1ccc(\C=C\CCCCOc2ccc(cc2CCC(O)=O)C(=O)c2cccc(c2)C(O)=O)cc1	6444688
CC(C)Oc1cccc(c1)-n1c(CCc2c[nH]c3ccc(Br)cc23)nc2ccccc2c1=O	4355450
CCNCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	3968
CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1	11646777
CN(CCOc1ccc(cc1C(C)(C)C)-c1ccc2OCOc2c1)CC(O)=O	11552757
CC(C)OC(=O)N[C@@H]1Cc2c(C1)c1cc(ccc1n2Cc1ccccn1)C#N	24963749
CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nnn[nH]1	122023
Cn1cc(nc1C1CCN(CC1)c1ncnc2[nH]ncc12)-c1ccc(F)c(c1)C(F)(F)F	25118925
Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1	11955855
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(cn2)C#N)n[nH]1	46700756
O=C(Nc1ncc(SCCN2CCCC2)s1)[C@@]1(C[C@H]1C1CCCCC1)c1ccc(cc1)S(=O)(=O)C1CC1	46832368
COc1ccc(CC2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC	9953185
Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1	46213929
Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1	44603533
C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1	44251605
CC(C)c1n(C)nc2ccc(cc12)-c1ccnc(N[C@H]2CC[C@@H](CC2)NC2CCOCC2)n1	
C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl	46944259
Brc1ccc(NC(=O)N2NC(=O)[C@H]([C@@H]2c2ccccc2)c2ccccc2)cc1	2802894
NC1=N[C@]2(COC[C@@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F	73265271
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1	3973
C[C@H](N)C(=O)N[C@]1(C[C@@H](Sc2nnc[nH]2)[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O	53246986
CNC(=O)O[C@H]1COc2ccc(cc2[C@@H]1NC(=O)c1ccc(F)cc1)N1CCN(CC1)C1COC1	67475270
CNc1ncc2cc(c(C)nc2n1)-c1cc(NC(=O)NCCC(C)(C)C)c(F)cc1C	71721540
CO[C@@H](C)Cn1c2c(cnc3ccc(cc23)-c2cncc(c2)C(C)(C)O)n(C)c1=O	57519748
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCNCC1	3971
CC1(C)C(=O)N(CCN2CCC(CC2)C(=O)c2ccc(F)cc2)c2ccccc12	4282258
COc1ccc(cc1)-c1oc2cc(OC)ccc2c1C(=O)c1ccc(cc1)C#N	5311257
CN(C)[C@@H]1CCc2[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc3c2C1	5311097
c1[nH]nc(c1-c1ccnc2ccccc12)-c1ccccn1	447966
CC(C)N1Cc2cc(ccc2N(CCN2CCC(=CC2)c2c[nH]c3cc(F)ccc23)S1(=O)=O)S(C)(=O)=O	10347428
C[C@H](NC(=O)[C@@H](O)c1cc(F)cc(F)c1)C(=O)N[C@H]1c2ccccc2-c2ccccc2N(C)C1=O	10435235
C[C@@H](CNS(=O)(=O)C(C)C)c1ccc(NC(=O)c2cc(F)cc(F)c2)cc1	9843690
COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1	9926999
CC(C)=CCC\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)CCC=C(C)C	446925
CC(C)c1ccc2c(CC[C@H]3[C@](C)(CN)CCC[C@]23C)c1	62034
CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)C1=O	57319298
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	5857
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	644076
CCCCCC(O)CCCC(O)=O	1825
CCCC(CCC)C(=O)NCc1ccc2n(ncc2c1)-c1ccccc1OC	44250034
CN(C)c1ccc(cc1)C(=O)NCCCCCCC(=O)NO	3994
Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F	761523
NC(=N)NC(=N)Nc1cccc(Cl)c1	1354
Oc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc(n2)c(-c2cccc(O)c2)c2ccc1[nH]2	54566491
COc1cc(CN(CCN)C(=O)c2cccs2)ccc1OCc1ccccc1	11675630
CC(C)Cc1ccc(cc1)C(C)C(=O)NCCO	71261
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(c1)C(F)(F)F	3995
COc1cc(C[C@H](C)[C@H](C)Cc2ccc3OCOc3c2)ccc1O	10404245
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1	16004692
COc1ccc2c(C)nc(Nc3nc(C)c(C)c(O)n3)nc2c1	135444382
NCc1ccc(cc1)S(N)(=O)=O	3998
Oc1ccc(CC=C)cc1-c1cc(CC=C)ccc1O	72300
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	4004
OC(CC(O)=O)C(O)=O	525
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1	4006
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(O)=O	7314
OC(C(O)=O)c1ccccc1	1292
Cc1nc(COP(O)(O)=O)cc2CN(CC(O)=O)CCN(CC(O)=O)Cc3cc(COP(O)(O)=O)nc(C)c3O[Mn]Oc12	76967443
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(c1ccccc1)c1ccccc1	4008
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	5780
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	6251
CNCCCC12CCC(c3ccccc13)c1ccccc21	4011
CC(C)c1nnc(C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1	483407
CN1CCN(CC1)c1c(F)cc2c3c1OCN(C)n3cc(C(O)=O)c2=O	60651
CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O	471161
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C	119031
COc1ccc(cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1)C(C)(C)C	204108
CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nc(cs3)-c3cccnc3)c2)CC1	10074640
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1	4534
O=C1CCC[C@@H]2[C@@H]3CCCN4CCC[C@H](CN12)[C@@H]34	7075140
COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1	9926832
[2H]C([2H])([2H])C(O)(CCO[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C)C([2H])([2H])[2H]	66577028
CO[C@@H]1\C=C\C=C(C)\Cc2cc(OC)c(Cl)c(c2)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]2(C)O[C@H]2[C@H](C)[C@@H]2C[C@@]1(O)NC(=O)O2	5282049
OC1(N2CCN=C2c2ccccc12)c1ccc(Cl)cc1	4020
CCc1cnc(nc1)N1CCC(CC1)c1nc(COc2ccc(cc2)-n2cnnn2)cs1	25025505
Cc1ncc(COP(O)(O)=O)c(C=O)c1O	1051
Cn1c(\C=C\C(=O)NO)ccc1\C=C\C(=O)c1cccc(F)c1	71311876
CC(C)(O)c1coc(c1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2CCCc12	9910393
CSc1ccc(cc1)[C@H]1CN2CCC[C@H]2c2ccccc12	6336338
CC1(CCCCCCC1)N1CCC(CC1)n1c(nc2ccccc12)[C@@H]1CCCNC1	24800108
Clc1cccc(c1)N1CCNCC1	1355
C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O	6466
COc1cc(c(Cl)cc1Cl)-n1c(=S)[nH]c2ccccc2c1=O	3825829
OC(C1CCN(CCc2ccccc2)CC1)c1ccccc1	71781
Cn1c(nnc1S(C)(=O)=O)-c1ccccc1	164013
OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(O)=O	446916
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1	182585
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1	60769
CS(=O)(=O)OCOS(C)(=O)=O	9083
C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1	135566764
CC(NC(=O)CCc1nc(=O)c2ccccc2[nH]1)c1ccccc1	136063437
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1	4030
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1	4031
CN1CCc2c(C1)c1ccccc1n2Cc1ccccc1	22530
CN1C2C(N(C)C1=O)N(C)C(=O)N2C	122282
Cc1cc(C)c(NC(=O)CN(CC(O)=O)CC(O)=O)c(C)c1Br	54158
CNC1(C)C2CCC(C2)C1(C)C	4032
CCOC(=O)c1c(C)n(C)c2ccc(O)cc12	616236
CN(CCCl)CCCl	4033
COc1cccc(OC)c1-c1cc(nn1-c1ccnc2cc(Cl)ccc12)C(=O)NC1(C2CC3CC(C2)CC1C3)C(O)=O	119192
