smiles	title
CC(=O)OC1=CC(=CC=C1C(O)=O)C(F)(F)F	Triflusal
Cl.CC1=CC=CC(C)=C1NC1=NCCCS1	Xylazine hydrochloride
[H][C@@]12CN3CCC4=C(NC5=CC=CC=C45)[C@](C1)(C(=O)OC)[C@@]3([H])C(CC)=C2	Catharanthine
Cl.CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	Fexofenadine hydrochloride
ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1	Moclobemide
CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CN=C(C#N)C(=C1)C(F)(F)F	Apalutamide
OC[C@H](O)[C@H]1OC(=O)C(O)=C1O	Ascorbic acid
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1	Sulfathiazole
CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1	Carfilzomib
CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1	Rofecoxib
OC(=O)\C=C/C(O)=O.COC1=CC(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC	Cinepazide maleate
OC1=CC=C(C=C1)[C@H]1COC2=CC(O)=CC=C2C1	Equol
[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC	Otilonium Bromide
O.COC1=CC=CC=C1OC1=C(OCCO)N=C(N=C1NS(=O)(=O)C1=CC=C(C=C1)C(C)(C)C)C1=NC=CC=N1	Bosentan hydrate
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1	Alverine citrate
CC(C)OC(=O)C1=C(C)NC(N)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC1CN(C1)C(C1=CC=CC=C1)C1=CC=CC=C1	Azelnidipine
Cl.Cl.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	2,4,11,13-TEtraazatetradecanamide, 14-[(4-chlorophenyl)amino]-3,12,14-triimino
CCNCC.OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl	Diclofenac diethylamine
[K+].[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl	Diclofenac potassium
Cl.CNC[C@H](O)C1=CC=C(O)C(O)=C1	Epinephrine hydrochloride
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O	Inosine
[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	Beclomethasone dipropionate
Cl.[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC=C)[C@H](C4)[C@]1(O)CCC2=O	Naloxone hydrochloride
NC(=O)CN1CCCC1=O	Piracetam
COC1=CC(C=O)=CC=C1O	Vanillin
C[C@H](C1=CN=CN1)C1=CC=CC(C)=C1C	Dexmedetomidine
[Na+].[Na+].[Na+].[O-]C(=O)P([O-])([O-])=O	Foscarnet sodium
[KH].CC1=CC(=O)NS(=O)(=O)O1	
OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=C(C=CC=C2)C1=O	
CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N	Etravirine
CS(O)(=O)=O.CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1	Camostat monomethanesulfonate
OC(=O)\C=C\C(O)=O.CC1=CN=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=CC=CN=C23)=C1	Rupatadine fumarate
NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1	Guanosine
OC(=O)\C=C/C(O)=O.CCC1=CC2=C(CC(C2)NC[C@H](O)C2=CC=C(O)C3=C2C=CC(=O)N3)C=C1CC	Indacaterol maleate
[H][C@@]12C[C@@H]3O[C@@]33[C@H](O)[C@]4(O[C@H]4[C@@H]4O[C@]34[C@@]1(C)CCC1=C2COC1=O)C(C)C	Triptolide
CC1=CN(C(=O)C=C1)C1=CC=CC=C1	Pirfenidone
N#CC[C@@H](C1CCCC1)N1C=C(C=N1)C1=NC=NC2=C1C=CN2	S-Ruxolitinib
CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1	Lumiracoxib
ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl	Aripiprazole
Cl.CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1	Duloxetine hydrochloride
OC(CC(O)=O)C(O)=O.CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12	Almotriptan malate
Cl.FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1	Paroxetine hydrochloride
O.O.Cl.COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1CCCO1	Terazosin hydrochloride dihydrate
Cl.COC1=CC2=C(CC(=O)N(CCCN(C)C[C@H]3CC4=CC(OC)=C(OC)C=C34)CC2)C=C1OC	Ivabradine hydrochloride
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	Betaxolol
Cl.CC1=C(C)C(CC2=CNC=N2)=CC=C1	Detomidine hydrochloride
[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC=C(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC=C(OC)C(OC)=C2)C=C1OC	Cisatracurium besylate
CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O	Levosulpiride
CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1	Trimebutine
Cl.OC1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O	(4R,4As,7aR,12bS)-3-(cyclopropylmethyl)-4a,9-dihydroxy-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one;hydron;chloride
C#CC1=CC(NC2=NC=NC3=C2C=C2OCCOCCOCCOC2=C3)=CC=C1	Icotinib
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1	Melatonin
NC(=O)OCC(COC(N)=O)C1=CC=CC=C1	Felbamate
OC(=O)\C=C/C(O)=O.COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F	Fluvoxamine maleate
NC(=O)N1C2=C(CC(=O)C3=C1C=CC=C3)C=CC=C2	Oxcarbazepine
NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl	Trichlormethiazide
CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1	Suprofen
O=C(NC1=CC2=C(C=C1)C(=O)C=C(O2)C1=NN=NN1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1	Ono-RS 411
COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C1=CC=CC=C1	Oxfendazole
Cl.ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1	Tizanidine hydrochloride
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C	Erythromycin ethylsuccinate
NC1=NC(N)=C2N=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1	Pralatrexate
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O	Alprostadil
[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2	Saxagliptin
Cl.CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1	Roxatidine acetate hydrochloride
CCCC1=NC=CC(=C1)C(N)=S	Protionamide
CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1	Sulfamethizole
CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1	Tropicamide
[H][C@@]12CC(=O)N1[C@@]([H])(C(O)=O)C(C)(C)S2(=O)=O	Sulbactam
CC(C(O)=O)C1=CC2=C(OC3=NC=CC=C3C2)C=C1	Pranoprofen
CC(N)C12CC3CC(CC(C3)C1)C2	Rimantadine
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	Meglumine
ClC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O	Diclazuril
Cl.Cl.FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1	Flunarizine hydrochloride
O[N+]([O-])=O.ClC1=CC=C(C(CN2C=CN=C2)OCC2=CC=C(SC3=CC=CC=C3)C=C2)C(Cl)=C1	Fenticonazole nitrate
OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1	Rebamipide
Cl.CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1	Bromhexine hydrochloride
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC	Lovastatin
CC(S)C(=O)NCC(O)=O	Tiopronin
CNC1CCCN(C1)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O	Balofloxacin
O=C(CS(=O)CC1=CC=CO1)NC\C=C/COC1=CC(CN2CCCCC2)=CC=N1	Lafutidine
COC1=NC(C)=NC(Cl)=C1NC1=NCCN1	Moxonidine
[H][C@@](CCCNC(N)=N)(NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2)C(=O)N1CC[C@@H](C)C[C@@H]1C(O)=O	Argatroban
Cl.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1	Rosiglitazone hydrochloride
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1	Atorvastatin calcium
NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1	Famotidine
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O	Moexipril hydrochloride
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC	Clevidipine
O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C	Rivastigmine tartrate
Cl.C[C@H](C1=CN=CN1)C1=CC=CC(C)=C1C	Dexmedetomidine hydrochloride
COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1	Ambrisentan
CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C	Bexarotene
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)C1=CC=CS1	Temocapril hydrochloride
CS(O)(=O)=O.CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1	Gabexate mesylate
CS(O)(=O)=O.C#CCN[C@@H]1CCC2=CC=CC=C12	Rasagiline mesylate
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CC1=C(C=CC=C1NC1=NC=CC=C1C(O)=O)C(F)(F)F	Flunixin meglumine
Cl.CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12	Dronedarone hydrochloride
Cl.CC1=NC2=C(N1)C1=C(C=CC=C1)N(CC2)C(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C2=CC=CC=C2)C=C1	Conivaptan hydrochloride
OC(=O)\C=C\C(O)=O.CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1.CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1	Ibutilide fumarate
CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	Probucol
Cl.CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12	Arbidol Hydrochloride
C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1	Levosimendan
[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO	Fluocinolone acetonide
Cl.CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1	Dibenzyline
CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1	Propafenone
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O	(Z)-Roxithromycin
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O	Tenoxicam
[Na+].[H][C@@]12CC(=O)N1[C@@]([H])(C([O-])=O)C(C)(C)S2(=O)=O	Sulbactam sodium
Cl.CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C	1H-Imidazole, 2-((4-(1,1-dimethylethyl)-2,6-dimethylphenyl)methyl)-4,5-dihydro-, monohydrochloride
COC(=O)C1=C(NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N	Nilvadipine
[Na+].CN1C(CC2=C\C(=N\NC(N)=O)C(=O)C=C12)S([O-])(=O)=O	
CC1=CN([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)C(=O)NC1=O	Clevudine
CC(C(O)=O)C1=CC2=C(SC3=CC=CC=C3C(=O)C2)C=C1	Zaltoprofen
CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1	Pazopanib
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O	Amoxicillin
CC(=O)OC1=C(C=CC=C1)C(O)=O	Aspirin
OC(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F	Niflumic acid
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1	Amprenavir
CCO.[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H]	Darunavir ethanolate
Cl.CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC	Alcaine
OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1	Sulfasalazine
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C	Epiandrosterone
[KH].CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1	
C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C2=C(C(N)=C1F)C(=O)C(=CN2C1CC1)C(O)=O	Sparfloxacin
CN(C(=S)OC1=CC=C2C=CC=CC2=C1)C1=CC(C)=CC=C1	Tolnaftate
Cl.OC(=O)\C=C\C1=CC=C(CN2C=CN=C2)C=C1	Ozagrel hydrochloride
Br.COC(=O)C1=CCCN(C)C1	Arecoline hydrobromide
CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1	Cobicistat
CS(O)(=O)=O.[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@@]1([H])C[C@@H](CSC)CN2CCC	Pergolide mesylate
O[C@@H](CC(O)=O)C(O)=O.COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2	Cabozantinib S-malate
Cl.CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=CC=C(O)C=C12)C1=CC=C(O)C=C1	Bazedoxifene HCl
Cl.CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1	Sectral
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=C1C=CC=C2)C(=O)NC1=NC=CC=C1	Ampiroxicam
[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C	Lithocholic acid
NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1	Mirabegron
NC(=S)NCC=C	Allylthiourea
CN1C2CCC1CC(C2)OC(=O)[C@H](CO)C1=CC=CC=C1	Levsin
COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1	Avanafil
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O	Probenecid
Cl.CCN(CC)CCOC(=O)C1=CC=C(N)C=C1	Procaine hydrochloride
OC[C@H]1O[C@@H](OC2=CC=CC3=C2C(=O)C2=C(O)C=C(C=C2[C@@H]3[C@H]2C3=CC(=CC(O)=C3C(=O)C3=C2C=CC=C3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O	Sennoside A
OC[C@H]1O[C@@H](OC2=CC=CC3=C2C(=O)C2=C(O)C=C(C=C2[C@@H]3[C@@H]2C3=CC(=CC(O)=C3C(=O)C3=C2C=CC=C3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O	Sennoside B
[Na+].[Na+].[O-]S(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS([O-])(=O)=O)C=C1)C1=CC=CC=N1	Sodium picosulfate
CC1=CC=C(C=C1)C(=O)C1=CC(O)=C(O)C(=C1)[N+]([O-])=O	Tolcapone
CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O	Methazolamide
COC1=CC=C2C=C(CCC(C)=O)C=CC2=C1	Nabumetone
Cl.CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=C1C=CC=C2	Sertraline hydrochloride
CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O	Methyclothiazide
[H][C@]12CC[C@]([H])(C[C@H](C1)SCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]34CCC(=O)[C@@]3([H])[C@@]1(C)[C@H](C)CC4)N2C	
CN1C(COC(N)=O)=NC=C1[N+]([O-])=O	Ronidazole
Cl.CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	Ropivacaine hydrochloride
[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C	Cholecalciferol
O.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=C1C=CC=C2)C(=O)O[Na]	Nafcillin sodium monohydrate
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	Norethindrone
[Na+].[Na+].OC1=CC=C(C=C1C([O-])=O)\N=N\C1=CC=C(O)C(=C1)C([O-])=O	Olsalazine sodium
Cl.C1CN=C(N1)C1CCCC2=CC=CC=C12	Tetrahydrozoline hydrochloride
CN1C(=O)NC(=O)N(C1=O)C1=CC(C)=C(OC2=CC=C(SC(F)(F)F)C=C2)C=C1	Toltrazuril
Cl.CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1	Cinchocaine hydrochloride
COS([O-])(=O)=O.C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1	Diphemanil methylsulfate
O.Cl.CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1	Doxapram hydrochloride monohydrate
[H][C@@]12CC[C@H]([C@H](C)\C=C\[C@H](C)C(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C	Ergocalciferol
CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1	Desvenlafaxine
OC(=O)CCC(O)=O.CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1	Desvenlafaxine Succinate
O.CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O[Na])C(=NO1)C1=C(Cl)C=CC=C1Cl	Dicloxacillin sodium monohydrate
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)C4=CC=CC=C4)C=C3CC[C@@]21[H]	Estradiol benzoate
CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O	Valdecoxib
CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=CC=CC=N1	Bisacodyl
CCOC(=O)N1C=CN(C)C1=S	Carbimazole
[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	Decamethonium bromide
[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]	Estradiol cypionate
COC1=C2C(=O)[C@]3(OC2=C(Cl)C(OC)=C1)[C@H](C)CC(=O)C=C3OC	Griseofulvin
Cl.NC(N)=N	Guanidine hydrochloride
CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1	Mefenamic acid
COC1=CC=C(O)C=C1	4-Methoxyphenol
[Na+].[O-]N=O	Sodium nitrite
[H][C@]1(CCCCO1)O[C@H]1[C@@H](N)C[C@H](O[C@@]2([H])C[C@@](O)(CC3=C2C(O)=C2C(=O)C4=C(C=CC=C4OC)C(=O)C2=C3O)C(=O)CO)O[C@H]1C	Pirarubicina
Cl.CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2C1N=C(N)NC2=O	[2-[(2-Amino-6-oxo-4,5-dihydro-1H-purin-9-yl)methoxy]-3-hydroxypropyl] (2S)-2-amino-3-methylbutanoate;hydrochloride
OC(=O)C(O)=O.CN(C)CCCC1(OCC2=CC(=CC=C12)C#N)C1=CC=C(F)C=C1	Citalopram Oxalate
CC(O)=O.NC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl	Guanabenz acetate
CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O	Tinidazole
[Na+].CC(=O)[N-]S(=O)(=O)C1=CC=C(N)C=C1	Sulfacetamide sodium
CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1	Ticagrelor
NC1=NC2=C(N=C(C(N)=N2)C2=CC=CC=C2)C(N)=N1	Triamterene
Cl.Cl.CC[C@@H](CO)NCCN[C@@H](CC)CO	Ethambutol dihydrochloride
[Br-].[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)[N+]2(C)C	
Br.[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C	
Cl.Cl.OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	Hydroxyzine hydrochloride
[Br-].[H][C@]12CC[N+](CCCOC3=CC=CC=C3)(CC1)C[C@@H]2OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1	
Cl.Cl.NCCC1=CNC=N1	Histamine dihydrochloride
OC[C@@H](O)CN1CCN(CC1)C1=CC=CC=C1	Levodropropizine
O.O.CS(O)(=O)=O.CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2	Pefloxacin mesylate dihydrate
[Na]OC(=O)CCCC1=CC=CC=C1	Sodium phenylbutyrate
O[N+]([O-])=O.ClC1=CC=C(CSC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1	Sulconazole nitrate
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H]([C@H]2O)N(C)C)[C@@H](CCN2C[C@@H](C)C[C@@H](C)C2)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC	Tilmicosin
OC(=O)\C=C/C(O)=O.CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1	Timolol maleate
Cl.C(C1=NCCN1)C1=CC=CC=C1	Tolazoline hydrochloride
COC1=CC(=CC(OC)=C1OC)C(=O)NC1CCCNC1	Troxipide
O.O.O.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	Ampicillin trihydrate
O.O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O	Azithromycin hydrate
Cl.Cl.CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1	Cyclizine hydrochloride
CC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C(N)=O	Dinitolmide
CCCCCCCCCCCCCCCCO	1-Hexadecanol
