smiles	title
CC(=O)C1=CC2=C(O1)C(=O)C1=C(C=CC=C1)C2=O	Napabucasin
OC(=O)[C@@H]1CSC(=O)N1	Procysteine
CCC(=O)NCC[C@@H]1CCC2=CC=C3OCCC3=C12	Ramelteon
OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1	Diphenidol
C(N1C2=C(C=CC=C2)N=C1N1CCNCC1)C1=CC=CC=C1	Lerisetron
CCN1N=C(C(O)=O)C(=O)C2=C1C=C1OCOC1=C2	Cinoxacin
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O	Chloramphenicol
CC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC(CCO)CC2)C=C1	Piperacetazine
CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C	Tolterodine
OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O)C=C2O	Naringetol
N[C@@H](CC1=NC=CC=C1)C1=CC=CC=C1	Lanicemine
CCC(C)(O)C#C	3-Methyl-1-pentyn-3-ol
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F	Bicalutamide
CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=NC=CC=C1	Dexchlorpheniramine
CC(=O)N[C@@H](CSSC[C@H](NC(C)=O)C(O)=O)C(O)=O	N,N'-Diacetylcystine
OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1	Oxaprozin
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O	Glutathione
FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1	Efavirenz
CC[C@@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2	(S)-Phenprocoumon
CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC	Metoclopramide
C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1	Plerixafor
OC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12	9-Anthracenecarboxylic acid
OC(=O)CCC1=CNC2=C1C=CC=C2	3-Indolepropionic acid
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F	Celecoxib
CCCC1=NC2=C(C=C(C=C2C)C2=NC3=C(C=CC=C3)N2C)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(O)=O	Telmisartan
CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O	Bortezomib
NC(=O)C1=C(O)N=CN1	5-Hydroxy-1H-imidazole-4-carboxamide
OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O	Pentostatin
O=C1N(C[C@H]2CCCC3=CC=CC1=C23)[C@@H]1CN2CCC1CC2	Palonosetron
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	Liothyronine
OCCOCCN1CCN(CC1)C1=NC2=C(SC3=C1C=CC=C3)C=CC=C2	Quetiapine
CCCCN(CCCC)CC[C@H](O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F	Halofantrina
COC1=C(OC)C=C(C=C1)S(=O)(=O)N1CCCN(CC1)S(=O)(=O)C1=CC(OC)=C(OC)C=C1	1,4-Bis((3,4-dimethoxyphenyl)sulfonyl)-1,4-diazepane
CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)N1CCC(CC1)C1=CC=C(OC(F)(F)F)C=C1	6-Chloro-2-ethyl-N-[[4-[4-[4-(trifluoromethoxy)phenyl]piperidin-1-yl]phenyl]methyl]imidazo[1,2-a]pyridine-3-carboxamide
N[C@@H](CCC(O)=O)C=C	(S)-4-Aminohex-5-enoic acid
CCOC(=O)C1=C(COCCN)NC(C)=C([C@@H]1C1=C(Cl)C=CC=C1)C(=O)OC	Levamlodipine
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]3O)C2=NC(F)=N1	Fludarabine phosphate
CCCCCCCN(CC)CCC[C@H](O)C1=CC=C(NS(C)(=O)=O)C=C1	Methanesulfonamide, N-(4-((1S)-4-(ethylheptylamino)-1-hydroxybutyl)phenyl)-
CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O	Ibandronic Acid
NC1=NC(NC2CC2)=C2N=CN([C@@H]3C[C@H](CO)C=C3)C2=N1	Abacavir
CN(C)CCO[C@@H](C1=CC=CC=C1)C1=C(C)C=CC=C1	[(S)-2-Methylbenzhydryl]2-(dimethylamino)ethyl ether
[Cl-].CN(C)C(=O)OC1=C[N+](C)=CC=C1	Pyridostigmine chloride
[Cl-].CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1	
OC1=NC2=C(C=CC=C2)N1C1CCN(CCOC2=CC=CC=C2)CC1	Oxiperomide
NC(=N)NC[C@H]1COC2(CCCCC2)O1	2-[[(3S)-1,4-Dioxaspiro[4.5]decan-3-yl]methyl]guanidine
COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)C(O)=O	Meglitinide
FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=C1C=CC=C2	Droperidol
O=C1NC=NC2=C1C=NN2	Allopurinol
C1CN(CCN1)C1=NC2=CC=CC=C2C=C1	Quipazine
CN1CC[C@H]2NC3=C(C=C(C)C=C3)[C@H]2C1	(4Ar,9bS)-2,3,4,4a,5,9b-hexahydro-2,8-dimethyl-1H-Pyrido[4,3-b]indole
CCC(C)C(CC)C(N)=O	Valnoctamide
CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F	Leflunomide
C[C@@H](C(O)=O)C1=CC2=C(C=C1)C1=C(C2)C=CC=C1	9H-Fluorene-2-acetic acid, alpha-methyl-, (alphaR)-
CN1C=C(C=C1C(O)=O)C(=O)C1=CC=CC2=CC=CC=C12	Napirimus
CSC1=C(OC[C@@H](O)CNC(C)C)C=CC=C1	(S)-1-(Isopropylamino)-3-[2-(methylthio)phenoxy]-2-propanol
CC1=C(NC(N)=C1C#N)C1=C(F)C=CC=C1	2-Amino-5-(2-fluorophenyl)-4-methyl-1H-pyrrole-3-carbonitrile
CS(=O)(=O)CS(=O)(=O)OCCCl	Clomesone
CN1N=C(N(C)C1=S)C1=CC(F)=CC=C1	Suritozole
NC(=O)CN1C=CCC(=C1)C(N)=O	Caricotamide
CCOC(=O)C1=C(OC(N)=O)C=CC=C1	Ethyl 2-carbamoyloxybenzoate
NC(N)=O	Urea
ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1	Ticlopidine
C[C@H](N)CC1=C(C)C=C(C=C1)N(C)C	Amiflamine
CN1CCN2[C@@H](C1)C1=C(CC3=CC=CN=C23)C=CC=C1	(R)-Mirtazapine
CCC(O)(CC(N)=O)C1=CC=CC=C1	3-Hydroxy-3-phenylpentanamide
NC(=O)CN1CC2=C(OC1=O)C=CC=C2	Caroxazone
CS(=O)(=O)OCOS(C)(=O)=O	Methylene dimethanesulfonate
NC1=C(SN=C1C1=CC(=CC=C1)C(F)(F)F)C(O)=O	Amflutizole
CNC(=S)[C@@]1(CCCS1)C1=NC=CC=C1	(2R)-N-Methyl-2-pyridin-2-ylthiolane-2-carbothioamide
CNC(=O)ON(C(C)=O)C(=O)NC	Caracemide
COC1=CC2=C(N)C3=C(CCCC3)N=C2C=C1	7-Methoxy-1,2,3,4-tetrahydroacridin-9-amine
OC(=O)C1=CC=C(O)C2=NC=CC=C12	8-Hydroxy-5-quinolinecarboxylic acid
OC1=CC=C(C=C1)S(O)(=O)=O	4-Hydroxybenzenesulfonic acid
CC(C)CCC[C@H](C)N	(S)-1,5-Dimethylhexylamine
OC(=O)CCCC1=CC=CC=C1	4-Phenylbutyric acid
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1	Mebendazole
OCCC1=CC=CC=C1	2-Phenylethanol
O=C(CN1CCNCC1)NC1CCCCC1	Esaprazole
N1C2=C(C=CC=C2)N=C1C1=CSC=N1	Thiabendazole
OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1	Fluconazole
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1	Procaine
OC(=O)CCCNC(=O)C1=CN=CC=C1	4-(Nicotinamido)butanoic acid
N=C(NC1=CC=CC=C1)C1=CC=CS1	N-Phenylthiophene-2-carboximidamide
CC(N)(CC1=CC=CC=C1)C1=CC=CC=C1	1,2-Diphenylpropan-2-amine
CC[C@@]1(C)CC(=O)NC1=O	(S)-Ethosuximide
CN(C)CCCN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2	Triflupromazine
CC1=C2CCC[C@@H](C(N)=S)C2=NC=C1	(8R)-4-Methyl-5,6,7,8-tetrahydroquinoline-8-carbothioamide
FC(F)(F)COC1=CC(C(=O)NC[C@H]2CCCCN2)=C(OCC(F)(F)F)C=C1	R-(-)-Flecainide
CC(=O)NC1=CC=C(C=C1)C(=O)NC1=C(N)C=CC=C1	Tacedinaline
CCOC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC=CC(Cl)=C1Cl)C(=O)OC	(R)-(+)-Felodipine
CCCCC1=CN=C(C=C1)C(N)=O	Bupicomide
CC1=CC(Cl)=C(NC2=NCCN2)C=C1	Tolonidine
CC(C)(C)NC[C@H](O)C1=CC(Br)=NO1	5-Isoxazolemethanol, 3-bromo-alpha-(((1,1-dimethylethyl)amino)methyl)-, (S)-
NCCNC(=O)C1=NC=C(Cl)C=C1	Lazabemide
COC1=CC(=CC(OC)=C1OC)C(=O)N[C@H]1CCCNC1	3,4,5-Trimethoxy-N-[(S)-3-piperidinyl]benzamide
O=S(=O)(N1CCNCC1)C1=CC=CC2=CN=CC=C12	1-(5-Isoquinolinesulfonyl)piperazine
CC(C)C[C@@H](NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(O)=O	Fmoc-D-Leu-OH
CC1=C(C(O)=O)C2=CC(F)=CC=C2N=C1C1=CC=C(C=C1)C1=C(F)C=CC=C1	Brequinar
FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1	Paroxetine
O=C1NS(=O)(=O)C2=C1C=CC=C2	Saccharin
OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1	Felbinac
OC1=C(Br)C=C(Br)C2=CC=CN=C12	Broxyquinoline
CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O	Telbivudine
OC1=C(\C=N\NC(=O)C2=C(O)C=CC=C2)C=CC=C1	N'-Salicylidenesalicylic acid hydrazide
CN1CCC(CC1)=C1C2=C(CCC3=CC=CN=C13)C=CC=C2	Azatadine
Cl.OC(=O)C1=CCCNC1	Guvacine hydrochloride
CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=C(Cl)C=CC=C1	Cloxacillin
NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1	(2S)-2-[[4-[(2-Amino-4-oxo-1H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid
OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC(C(O)=O)=C(O)C=C1	Balsalazide
OC(=O)C1=CC2=C(C=C1)N=C(O2)C1=CC(Cl)=CC(Cl)=C1	Tafamidis
C[C@@H](C1=C(F)C=NC=N1)C(O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1	(3S)-2-(2,4-Difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)butan-2-ol
CC1=CN=C(C=C1)C1=NC=C(C)C=C1	Abametapir
OC(=O)C1=C[N+]([O-])=CC=C1	Nicotinic acid N-oxide
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1	Dapsone
N=C(NC1=CC=CC=C1)NC1=CC=CC=C1	1,3-Diphenylguanidine
CC1=NC2=C(C=CC=C2)N1CC1=CC=C(Cl)C=C1	Chlormidazole
CCN(CC)CCNC(=O)C1=CC=C(NC(C)=O)C=C1	Acecainide
CC(=O)NCCC1=CNC2=C1C=CC=C2	N-Acetyltryptamine
OCCCC(=O)NCCO	4-Hydroxy-N-(2-hydroxyethyl)butanamide
CCCCCCCCCCCCOS(O)(=O)=O	Lauryl sulfate
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O	Risedronic acid
NC(=N)NCCN1CCCCCCC1	Guanethidine
CNC[C@H](O)C1=CC(O)=C(O)C=C1	Epinephrine
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O	Edetic acid
NC1=NC(NC2CC2)=NC(N)=N1	Cyromazine
CN1C2=C(NC=N2)C(=O)N(C)C1=O	Theophylline
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1	Sulfadiazine
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1	Sulfapyridine
CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1	Ethoxyquin
CN1[C@H](C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O	(S)-Chlormezanone
ClC1=NC=CN=C1	2-Chloropyrazine
NC(=O)N[C@H]1NC(=O)NC1=O	(+)-Allantoin
CC1=C(CC#N)N2C=CC=C(OCC3=CC=CC=C3)C2=N1	2-Methyl-8-(phenylmethoxy)imidazo[1,2-a]pyridine-3-acetonitrile
NC[C@@H](O)CC(O)=O	(3S)-4-Azaniumyl-3-hydroxybutanoate
COC1=C(OC)C=C(CCC(=O)NC2=NC3=C(S2)C=C(Cl)C=C3)C=C1	N-(6-Chlorobenzo[d]thiazol-2-yl)-3-(3,4-dimethoxyphenyl)propanamide
CC(C)NC[C@H](O)COC1=CC=C(NC(C)=O)C=C1	(S)-Practolol
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1	Prazosin
NCCC1=CC(O)=C(O)C=C1	Dopamine
NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O	Furosemide
NCCS	Cysteamine
O[C@@H](CN1C2=C(C=C(Br)C=C2)C2=C1C=CC(Br)=C2)CN1CCNCC1	(2R)-1-(3,6-Dibromocarbazol-9-yl)-3-piperazin-1-ylpropan-2-ol
CN1N=C(C)C2=C1OC(N)=C(C#N)[C@@H]2C1=CC=C(C=C1)C(F)(F)F	(4R)-6-Amino-1,3-dimethyl-4-[4-(trifluoromethyl)phenyl]-4H-pyrano[2,3-c]pyrazole-5-carbonitrile
C1=CN(C=N1)[C@@H](C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1	(S)-Bifonazole
CC1=C(NC=N1)C1=CC=C(Cl)C=C1	Lofemizole
O=C1C(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1	Phenindione
NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1	Sulfacarbamide
OC1=NC=NC2=CC=CC=C12	4-Hydroxyquinazoline
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1	Fenofibrate
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(CN(C)C)C(O)=CC=C4N=C13)C2=O	Topotecan
OC1=C(I)C=C(Cl)C2=CC=CN=C12	Clioquinol
COC(=O)C1=C(NC(=O)C2=CC=C(F)C=C2)C=CC=C1	Methyl 2-[(4-fluorobenzoyl)amino]benzoate
CN1N(C(=O)C(NC(=O)C2=CN=CC=C2)=C1C)C1=CC=CC=C1	Nifenazone
COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1	Glyburide
CN(C)C(=N)NC(N)=N	Metformin
COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1	Sulfalene
CCN(CC)CCNC(=O)C1=CC=C(I)C=C1	N-(2-(Diethylamino)ethyl)-4-iodobenzamide
COC(=O)C1=C(C)NC(C)=C([C@H]1C1=C(C=CC=C1)[N+]([O-])=O)C(=O)OCC(C)C	(S)-Nisoldipine
[Cl-].C[N+]1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1	N-Benzyl-1-methylpyridin-1-ium-4-carboxamide;chloride
C1CN[C@@H](C1)C1=CC=CN=C1	(S)-3-(Pyrrolidin-2-yl)pyridine
O=C(CC(C1=CC=CC=C1)C1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1	1-[4-(Diphenylmethyl)-1-piperazinyl]-3,3-diphenyl-1-propanone
O=C(N1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(O1)C=CC=C2	Befuraline
O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12	Isosorbide
CC(=O)NC1=CC=CC=C1	Acetanilide
[O-][N+](=O)C1=CC(C(=O)NC2=CC=CC=C2)=C(Cl)C=C1	2-Chloro-5-nitro-N-phenylbenzamide
NS(=O)(=O)C1=CC2=C(N[C@H](CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F	(S)-Bendroflumethiazide
COC1=C(OCCNC[C@H](O)COC2=C3C(NC4=C3C=CC=C4)=CC=C2)C=CC=C1	(S)-Carvedilol
CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C	Disopyramide
CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1	Dasatinib
C[C@H]1CC2=C(C=CC=C2)N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O	(S)-Indapamide
O=C(OC1=CC=CC2=CC=CN=C12)C1=CC=CC=C1	Benzoxiquine
COC1=CC(=CC(OC)=C1OC)C(=O)N1CCOCC1	Trimetozine
CCCCOC(=O)C1=CC=C(O)C=C1	Butylparaben
[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1	Benznidazole
Cl.OC(=O)\C=C\C1=CNC=N1	3-(1H-Imidazol-4-yl)prop-2-enoic acid hydrochloride
C[C@@H](NCCCC1=CC=CC(=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12	Cinacalcet
OC[C@@H](O)CN1CCN(CC1)C1=CC=CC=C1	Levodropropizine
O=C1CCC2CCC(=O)N12	Rolziracetam
NC(=O)CN1C[C@H](O)CC1=O	(R)-Oxiracetam
CNC(=O)C1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)S2(=O)=O	N-Methyl-9-oxothioxanthene-3-carboxamide 10,10-dioxide
Cl.Cl.Cl.NC1=C(C=CC=N1)C1=NC2=C(N=C(C=C2)C2=CC=CC=C2)N1C1=CC=C(C=C1)C1(N)CCC1	
ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1	Fipexide
CC(C)NC1=NC=CC=N1	Isaxonine
C(N1CCN(CC1)C1=NC=CC=N1)C1=CC2=C(OCO2)C=C1	Piribedil
CCN(CC)CCC[C@H](C)NC1=C2C=CC(Cl)=CC2=NC=C1	(S)-Chloroquine
CCN(CC)CCC[C@H](C)NC1=C2C=CC(Cl)=CC2=NC2=CC=C(OC)C=C12	(S)-Quinacrine
COC1=C(C=CC=C1)N1CCN(C[C@H](O)COC2=CC=CC3=CC=CC=C23)CC1	Naftopidil, (S)-
COC1=C(OC)C=C(CCNC[C@H](O)COC2=CC(C)=CC=C2)C=C1	(S)-Bevantolol
O=C(N1CCCCC1)C1=CC2=C(OCO2)C=C1	1-(1,3-Benzodioxol-5-ylcarbonyl)piperidine
CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1	Mefexamide
CCOC(=O)N1CSC[C@H]1C(O)=O	Telmesteine
CC(=O)NC1=CC(O)=CC=C1	Metacetamol
CCN(CC)C(=O)C1=CN=CC=C1	Nikethamide
CCN(CC)C(=O)C1=CC(C)=CC=C1	N,N-Diethyl-3-methylbenzamide
FC1=C(Cl)C=C(C=C1)S(=O)(=O)NCC1=CC=C(C=C1)C(=O)NNC(=O)C1=CC=CC=C1	N-(4-(2-Benzoylhydrazinecarbonyl)benzyl)-3-chloro-4-fluorobenzenesulfonamide
CC12CC3CC(C)(C1)CC(N)(C3)C2	Memantine
COC1=CC=C(\C=C\C(O)=O)C=C1	4-Methoxycinnamic acid
O=C\C=C\C1=CC=CC=C1	Cinnamaldehyde
NNCCC1=CC=CC=C1	Phenelzine
CCCNC[C@H](O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1	(S)-Propafenone
OC(=O)C1=NC2=CC=CC=C2C(O)=C1	Kynurenic acid
Cl.COC1=CC=C(C=C1)[C@@H](CN(C)C)C1(O)CCCCC1	Venlafaxine hydrochloride, (S)-
CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1	Ritonavir
CC1=CC(=O)N(N1)C1=CC=CC=C1	3-Methyl-1-phenyl-1H-pyrazol-5-ol
C(C1=NCCN1)C1=CC=CC=C1	Tolazoline
CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1	Amodiaquine
CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	Loperamide
C1CN2CC3=C(C=CC=C3)N=C2C1	Deoxypeganine
CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	Chlorpromazine
O=C(NCC1=CC=CC=C1)C1=CSC(NC2=NC=NC=C2)=N1	N-Benzyl-2-(pyrimidin-4-ylamino)thiazole-4-carboxamide
C\C(=N\NC1=NC2=C(N=N1)C1=C(N2)C(C)=CC=C1)C1=NC=CC=C1	6-Methyl-N-[(Z)-1-pyridin-2-ylethylideneamino]-5H-[1,2,4]triazino[5,6-b]indol-3-amine
C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1	Levamisole
OCCN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1	Fluphenazine
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1	Buspirone
OC1=NC(O)=C2C=NNC2=N1	Oxypurinol
CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1	Sulfamethizole
NCCC(O)(P(O)(O)=O)P(O)(O)=O	Pamidronic acid
C1CN=C(N1)[C@@H]1CCCC2=C1C=CC=C2	2-[(1R)-1,2,3,4-Tetrahydronaphthalen-1-yl]-4,5-dihydro-1H-imidazole
CNCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1	(3S)-N-Methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine
CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC=CC(O)=C1	Phentolamine
NC[C@@H]1CN(CC2=CC=CC=C2)C(=O)C1	N-Benzyl-(4R)-4-aminomethyl-pyrrolidin-2-one
[Cl-].CC(=O)OCC[N+](C)(C)C	Acetylcholine chloride
C1C2CNCC1C1=C2C=C2N=CC=NC2=C1	Varenicline
CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2	Dronedarone
CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC=C2N=CN=C(NC3=CC(Cl)=C(OCC4=CC(F)=CC=C4)C=C3)C2=C1	Lapatinib
NCCC[C@H](N)C(O)=O	L-Ornithine
OC(=O)CCC1=CC(I)=C(OC2=CC=C(O)C=C2)C(I)=C1	3,5-Diiodothyropropionic acid
CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O	Penicillin g
CC(C)(O)CC(O)=O	beta-Hydroxyisovaleric acid
NC(=N)NC(=O)C1=NC=CN=C1	N-(Pyrazine-2-carbonyl)-guanidine
CCN1C[C@H](CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1	(R)-Doxapram
Cl.CCNC[C@H](O)C1=CC=CC(O)=C1	Etilefrine hydrochloride, (R)-
OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1	Ensulizole
OC(=O)C1=C(C=CC=C1)C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C(O)=C(I)C=C12	Erythrosin(E)
NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1	Proflavine
COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1	Verapamil
COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C1=C(Cl)C=CC=C1	Clopidogrel
NC(=O)N1C2=C(CC(=O)C3=C1C=CC=C3)C=CC=C2	Oxcarbazepine
ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1	Tizanidine
CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O	Famciclovir
CC1=NC(C)=C(Cl)C(O)=C1Cl	Clopidol
OC(=O)[C@@H]1CCN2C1=CC=C2C(=O)C1=CC=CC=C1	(R)-Ketorolac
CN(C)CCOC(C)(C1=CC=CC=C1)C1=NC=CC=C1	Doxylamine
CN(C)CCC[C@@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1	(R)-Citalopram
NCCCS(O)(=O)=O	Tramiprosate
NC(=N)NCCC(O)=O	3-Guanidinopropionic acid
OS(=O)(=O)CCS	2-Mercaptoethanesulfonic acid
NCCCCNC(N)=N	Agmatine
N[C@@H](C(O)=O)C1=CC(O)=CC(O)=C1	(2R)-2-Amino-2-(3,5-dihydroxyphenyl)acetic acid
CCN(CC)C(S)=S	Diethylcarbamodithioic acid
CC1=C(CCN)SC(N)=N1	Amthamine
CC(=O)NCCCS(O)(=O)=O	Acamprosate
C(C1CCNCC1)C1=CNC=N1	Immepip
CN(C)CCCSC(N)=N	Dimaprit
NCCCC(N)(C(F)F)C(O)=O	Eflornithine
OC(=O)P(O)(O)=O	Foscarnet
C[C@H](CN)CC(O)=O	(3S)-4-Azaniumyl-3-methylbutanoate
OCC1=CC(F)=CN=C1	(5-Fluoropyridin-3-yl)methanol
CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1	Levalbuterol
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=CC2=C1OC=C(C2=O)C1=CC=C(O)C=C1	Puerarin
Cl.COC(=O)[C@@H](N)CS	Visclair
Cl.CC1=NC=C(CO)C(C=O)=C1O	Pyridoxal hydrochloride
CON	O-Methylhydroxylamine
CCCC[C@H](O)C1=CC=CC=C1	Benzenemethanol, alpha-butyl-, (alphas)-
COC1=CC(C(O)C(C)N)=C(OC)C=C1	Methoxamine
NCCC1=NNC=C1	Betazole
N[C@H]1CCN(C1)C1=CC=CN=C1	(3S)-1-Pyridin-3-ylpyrrolidin-3-amine
COC1=C(O)C=CC(CCC(C)=O)=C1	Zingerone
CCOC(=O)[C@@H](N)CC1=CC(O)=C(O)C=C1	Etilevodopa
OC\C=C\C(O)=O	4-Hydroxycrotonic acid
CC1=C(CCN)NC=N1	4-Methylhistamine
